ItemID,Sentiment,SentimentText
57529,1,@amsterdamallday u see this?  URGENT: Male Guard/CIA types needed PDX TNT's &quot;Leverage&quot; http://tinyurl.com/l5a4fl 5-day gig; June 8-12.
57530,1,"@bballgurl24 You were so right ... What about 2nights games? Jazz over Lakers?  Nah, just kidding."
57531,1,"@bballizlife: I'll be pretty busy, but I'll do my best to find some time  I should be there on Friday evening."
57532,1,@bballstatus  hope u don't get mad...but you resemble NeYo in ur profile pic 
57533,1,@bbanana92 i love you
57534,0,@bbarnes21  im fallin hard for him ... dont know what to do. HELP!!!
57535,0,@bbarnes21 yes i know she does. but she hates that pic - she calls it ugly so she said its not a compliment to me
57536,1,@bbarsha ; bow chica wow wow 
57537,1,@bbashful you're always hungry. I BOUGHT CLAY  crayolaaaaaaaaaaa
57538,0,@bbbbailey awwwww I want you too bee to 
57539,1,@bbbbailey not even!! They just are do stupid and they are so cocky I can't stand it! 
57540,1,"@BBBlogger thank u. i am sooo excited, can not wait!! "
57541,0,"@bbbmanuel hey BoBBi, do I gotta be famous for you to notice me?  cuz I'm famous just not in America.."
57542,0,@bbc24 Dear Scott!  my heart goes out to all on that flight and there families
57543,1,@bbchumbsbreak That's a nasty word to spring on anyone - I hope you gave him some contextual clues 
57544,1,"@bbcnewcastle please campaign for more #captions on TV and Films locally, nationally and globally "
57545,1,@bbcomebck2me http://twitpic.com/68z1v - hahas. we look so pixelated. :L hahas. (: nice effects steph. LOL. wowzaaaa
57546,0,@bbcproms they live in London! They have access to this anyway! This is v frustrating for license payees who live in the sticks. 
57547,1,@BBCTravelAlert Goodnight you 
57548,0,"@bbd_russ yes, though can get really repetitive really, really quickly "
57549,0,@bbeckford shame about the shiny silver shit (on the phone) 
57550,1,@bbelj you're doing brilliant job. 
57551,0,@Bbellamy0128 I am so sorry that you are sick honey!
57552,1,@BBelle I think it was about on a par with HSM 
57553,1,"@bbelle_ yeah, just knew him because of your link  HE'S COMPLETELY AMAZING AND HE SINGS PHANTOM!"
57554,1,@bberryspiffy go then 
57555,0,@bberryspiffy i must go to sd this friday at 5am
57556,0,@bbgeekchic Nooo  I'm sorry your BB was stolen. How did it happen?
57557,0,@bbgeeks not there 
57558,1,"@bbgurljewelz we don't have that much money, but man I would love to "
57559,1,@bbhamby take it back! 
57560,1,@bbhealy My two cents  &quot;Virtual Organizationsâ€¦Or Not&quot; http://bit.ly/NyAsS
57561,1,@bbhgeneral08 all them 'o's tho?
57562,0,@bbhollogramz it was a mad man ting @mesodke told us all these stories bout the so called 'hood' smh. Had me quiverin' n shit. 
57563,1,"@BbIDPA works in IE now, but gives straight lines instead of the route. I guess it's not how it's supposed to be "
57564,0,@BBismyBB I thought they were supposed to fly too but there was no flying 
57565,1,@bbitzy: Are you working?? 
57566,0,@bbkiwi omg i hope you're okay! 
57567,0,@BBL0ve mine too  I love that song.
57568,0,@BBlane  i dont work in an office 
57569,1,@BBlane  thanx i cant wait 
57570,1,@BBLucia alrighty.  who else is going?
57571,0,@Bbluesman I don't think so. I'm filming another travel documentary on Sat/Sun. I'll put the $ in your acct.  Wish we could see you!
57572,1,@amsterdamized it's little puffy danish pancakes  (aebleskiver)
57573,0,@amtalley's cyber abuse is takin its toll on me mentally. 
57574,1,"@amtesfay Thank you ambiye  it is a great day of &quot;OMgee i cant be 19?, it sounds ugly&quot; lol"
57575,1,"@amtrak747 haha hell ya id love to find some boys to toke with, and thats a very sexy bike"
57576,0,@amu311bd Awwww   I'm sorry about your parents dog.  It's so difficult to have to put your pets to sleep.
57577,0,@amu311bd I'm sorry. I hated when my mom and I had to do that sasha.
57578,0,@amu311bd lol. Hope ya didn't drive yourself.
57579,0,"@amu311bd Um, idr. lol Sowwi. Btw, I might not make it on tonight.  I still have one section to rewrite &amp; take the test. sowwi."
57580,1,@amuchmoreexotic no sweat  see you on wednesday  #hide&amp;speak
57581,0,@Amuen Awwwwww  do you miss your wives comments? Hugs!
57582,1,@amuir_netecol Thank you  @kissability I do too! 
57583,1,"@Amurana - Hope you have a good one today! Just a little bit more then Expo, woo! "
57584,1,@amure1991 I love that movie!
57585,1,"@Amuseconsulting I did, uploaded on to Flickr and inserting into post to be published "
57586,1,@Amuseconsulting No worries  Have you received any feedback on the presentations? I'm interested in reception to my slides/crib
57587,1,@amuseme13 conoazo? xd hahahahaha es new
57588,1,@amwilburn I love your funny googly eyed picture! Can't wait to hear all about your Europe excursion 
57589,1,"@amy__xx  lol yeah its not too bad, considering lol! ahhhh i'm so hyped for croydon mann!  x"
57590,0,@amy__xx  same i will miss collage!!!! 
57591,1,"@amy__xx haha some of mine are blurry cos i kept messing around with the settings, some are good though lol hmmm sorry :') lol!!   x"
57592,1,@amy__xx yes i am  how comes? X
57593,1,@amy__xx you done anything on photoshop yet  ?
57594,0,@Amy_242 Coatbridge and North Glasgow.  Glasgow Uni want 2 A's and a B. Highly unlikely ha!  xxx
57595,1,@Amy_at_MCGJazz  Absolutely!  Stop by anytime - well actually after 3 pm is best for a conversation longer than a few words
57596,0,@amy_bfmv I miss you. 
57597,1,@amy_cluck Yeah! Jason Mraz  You rescued him!
57598,0,@amy_crabb I see no goodness on that plate. 
57599,1,@Amy_E_W  We will probably get hyperthermia and drown!! 
57600,0,@Amy_E_W at the end of that well there were pics of them walking along aswell there on the fourm i dont have them no more 
57601,1,"@amy_heart_music parents home yet?! Did they enjoy?! More importantly.....raybans?!  ...... Cones has facebook!!!!!!!  (&quot;,) &lt;3"
57602,1,"@Amy_LaRee lol thanks, yeah i've had it several times over the years.  thanks for caring "
57603,0,"@Amy_Mayna ...I wanna see your twitpic, but my phone doesn't do pictures "
57604,0,@Amy_Mayna I hope its not me 
57605,1,@Amy_Mayna oh you're welcome! Hope you have a better day 
57606,1,@Amy_Mayna thanks for going to get gas with me  love the mix cds so far! Haha.
57607,0,@Amy_Mayna wish I was there 
57608,0,@amy_mini Hahah no where near enough snow for a snow day. Just enough for cold. Plus Pitt never has snow days 
57609,0,@amy_mouse another bad day! O no  Well welcome to the pointless world of twitter... haha
57610,0,@beckyingj http://twitpic.com/6sdrb - I guess he actually did kiss it  glad he's okay.
57611,1,"@beckyingj What advice is the great and wise Pitty-Pat offering up tonight?  Tell her hi, BTW!  "
57612,1,@beckyinthesky 1. I am prone to injury and I'll go too hard and might hurt myself. 2.  I am so slow right now that it'll just depress me
57613,0,@beckyinthesky i so sad   we can only hope to enjoy it on thursday
57614,1,@BeckyJ28 @YourMomb thanks guys!
57615,1,@beckyjmiller I guess that would be a perfect world 
57616,1,@Beckyjsue k   thnx and g'nite. I appreciate your words.
57617,0,"@BeckyKeune Oh god B, i am rougher!!!!! Sooo hungover, and have bad gayfever!  Badtimes! Why you feeling rough gorge?xxx"
57618,0,"@BeckyKingston  Geography, Spanish, and Business Studies. Regret taking business though, Its a real pain. "
57619,0,@BeckyKingston  The worst place.
57620,1,@BeckyKingston @ThomasGudgeon near the tube station would be nice 
57621,0,@BeckyKingston ah! this dongle is too slow 
57622,0,"@BeckyKingston Better not tweet in class, teachers will take your phone off ya "
57623,1,@BeckyKingston Don't blame you 
57624,0,@BeckyKingston I don't think I've ever tried peanut butter on toast 
57625,0,@BeckyKingston It's been chucking it down here 
57626,1,@BeckyKingston lol hmm 
57627,1,@beckym1985 i cant wait untill im 18  gunna be immense
57628,0,"@beckym1985 training finishes at 5:30, we're then going out for a meal so i doubt itll be that early  i hope i have a pc to occupy myself!"
57629,1,@BeckyMcCray A week of fun w/son &amp; then some time off actually... summer! 
57630,1,"@BeckyMcCray Aww shucks... I appreciate it  Just making my clients happy, everything else is part of that!"
57631,1,@BeckyMcCray coming back sounds like a good plan 
57632,1,@BeckyMcCray it was a pleasure meeting you as well. Thanks for helping me navigate the waters 
57633,1,@BECKYmcrmy  You shut up
57634,0,"@beckymedsger You don't know how to be stealth??    Yeah, I'm just all sore and get rundown easily... but the game shouldn't be a problem!"
57635,1,@beckymtz it`s my fake flashy smile 
57636,0,@beckypenguin Yeah probably  At least I've got Leeds &amp; a potential cheap last minute holiday to a yet undecided place to look forward to!
57637,0,"@beckyrichard you found the mag? Ive been all around, and I cant find it! "
57638,0,@Beckyrudd 
57639,0,@beckyscherger aww... i'm so sorry about your grandfather 
57640,0,@BeckysMind  yo tp!  
57641,1,"@beckysophia have you read the book? before i read it i didn't understand the hype at all. but now ^^ however, it's a matter of taste "
57642,1,@beckythegreat  it is...thanks 
57643,1,@BeckyW_ is kinda selffish but I don't blame you alot of people would do that my wish is selfish too I'm just being real  not cutting down
57644,1,@beckywilder send the rain this way so i can get off early      x3 bLaiNe
57645,0,@beckyystarzzz they dont play the full song though! thats what does my head in 
57646,1,@beclavelle what's this glass business?  Bucket pls   xxx
57647,1,"@BecM49 i am, thanks (: i'll put you in mine"
57648,1,@becnthadec Me too 
57649,1,"@BecomeKnown hey, thanks for the e-mail and Linkedin invite. I like your site "
57650,1,@bblweb Hi how is your day going on? Have it a great one! 
57651,1,"@bbnugent if u have Verizon Fios on ur tv, u can watch never before seen episodes on ur tv "
57652,0,@Bbobby01 Yeah it is....But i hate miley..AND YOU KNOW THAT SIS!  haha love you and miss you! you need to call me lady!!
57653,1,@bbofstayfresh aww thankss! lol silly. happy 420
57654,1,@bbolislife thaanks.  early ako nka sleep last night. as in 10pm. lol. it was a big improvement.
57655,0,@bboops49: cough cough choke choke
57656,0,@bbori i love u sooo much and i miss u 
57657,1,@bbossladyy THANKS! Wanna hang out sometime this week? Sarah &amp; I have the first season of Desperate Housewives! 
57658,1,"@bboutique Feel free to bring any other decorations etc for the shoot if you want! Oh and call me when you get here, I'll come find you "
57659,1,@bbqman46 Sounds like fun in the mountains tell everyone I said &quot;Hey&quot;  hate I'm missing it hopefully next time
57660,0,@bbraden08 sadly work  lmao and you?
57661,1,@bbrannan I didn't say it *wouldn't* be available. I said it wasn't my decision. There's a big difference. Sit tight for now. 
57662,0,"@bbrannan I want to go to NFB, but I will be studying.  Maybe next year."
57663,1,"@bbrannan Lol nah but it'd be fun to muck around with. I wouldn't give mine to anybody, but would just be interested it making a synth "
57664,1,"@bbrannan Lol nah, but this year, too many people want to be nice to me!  haha"
57665,0,"@bbrathwaite Holy fuck! Noooo! Augh, I'm so sorry! "
57666,1,@bbrathwaite I'm doing ok - sarcasm and humor are on top volume which is a sign that I'm coping a lot better than I'd expected.  pain. ...
57667,0,"@bbrathwaite Losing a car is always sad, but losing such a WONDERFUL car = triple the sadness/despair. "
57668,0,@bbrathwaite Sorry to hear about your car. 
57669,0,@BBRRIITTTTYY hey how are you? i gotta go to the vet soon..she isnt doing very good  i gotta get my dogs vaccinated  x
57670,0,"@bbrunsch Yeah, that kinda fell through. They upped the price by $10k before we actually got a quote."
57671,1,@BBS6 lol no you can do some of my laundry &amp; buy me some groceries
57672,0,@BBsWORLD ii KNO.! ii WONDER WHY? 
57673,1,@bbum He sucks? True. But you'll need to be more specific on _why_! 
57674,1,@bbunderground  Good morning 
57675,0,@bbunderground Bath and rutherford up in RH. But already left. Had to go back to work 
57676,1,@bburzycki It seems that Adobe believes that EVERY Nikon body is actually a D2x. They say that this &quot;is not a bug&quot; in the profiles.
57677,1,@bbusschots I have a lifeline at the ready.  
57678,1,@bbusschots I've just been on there tinkering with settings on my account. Maybe I broke Flickr! Sorry! 
57679,0,@bbvalliant You not on! :O . Your sleeping aren't you.    when i really need to talk to you also. 
57680,1,"@bbwcherrymoon http://twitpic.com/5ce9l - As a matter of fact, yes, yes I do like big boobies. Thank you for asking"
57681,1,@BBWGLORYFOXXX lol I love girls that know what they want... 
57682,0,@BBWGLORYFOXXX oh man  its good you were there for her. It has to be hard no doubt
57683,0,@BBWPornAwards i am still figuring this whole thig out to be honest!  My cell provided won;t let me do stuff with phone 
57684,0,@amy_rawrrr yeah but its not the same  alright fer sure. I dont have rop all week i finished thursday
57685,1,@amy_runner  It's cold here up north  Just walked dog around lake. Now back 2 job application.
57686,0,@amy_runner I know!! In the same boat here too! It sucks 
57687,1,"@amy_saunders Yes, I agree, your pic is much better   Enjoy your weekend!"
57688,0,@amy_stafford I can't live the rock and roll lifestyle like you 
57689,0,"@amy_tran lucky hoe, so the next time i'm off we needs to watch hangover&amp;transformers, I'm missin out "
57690,1,@amy_wright oh sweet christ 
57691,0,@amy_wright spider 
57692,1,@Amy_Young: Or all the kids in Salinger's Glass family. 
57693,1,@amy_z Thanks so much! Glad you enjoyed it! And thanks for the R/T!! 
57694,0,@amy020489 why whats wrong?
57695,0,@amy2011 im so scared... i think i may have just jizzed myself
57696,0,"@amy2207 I really don't make sudden movemnts in math, she could rape me  naawww *tweet hug* oh yeah, twitted rules XD"
57697,0,@amy2207 YOU THINK HES GAY?! are you blind?! XD he is fo' sho'! He won't let me move from Ruby  he is an 'arsloch' ^^
57698,1,@amy2608 Cool! Thanks
57699,1,@amy2608 Same here! I'm a talent show junkie I swear!!
57700,1,@amy4669 Having some typing issues. :0 should have been  lol
57701,1,@amy4669 Thanks Amy.
57702,0,@amy522 aww me 2     so is it kool ther
57703,1,"@Amy85pq You following mee, so I will follow you, happy followings to us both"
57704,0,@AMYADAMS11 Poor Amy  Glad you had a good time at IOW though!
57705,0,@amyaeroplane bb you spent the money!? 
57706,0,@amyaeroplane I know my comp is being really slow  
57707,1,@amyalivee great minds think alike 
57708,0,"@AmyAllTimeLow aw  ours start on thursday. thanks, good luck with yours too! bah i hate school!"
57709,1,"@AmyAllTimeLow I hope I can too, that is also why I am turning up early and chilling after the show "
57710,1,@AmyAllTimeLow I knoww. He makes me giggle  i loves him
57711,1,@AmyAllTimeLow i will not.  do i need anything inparticular?
57712,1,@amyamyamyy ohh well im off to see @Jonasbrothers &amp; @ddlovato ... and your not 
57713,1,@amyamyamyy shushhhh OMG mum might be paing for some of my guitar  so i can get it sooonerrrr
57714,0,@amyamybobamey I wanna be you. LOL! It's overcast here. No pool for us--unless its indoor. Expecting rain.  I need to build an ARK!
57715,1,"@amyator @obkstm i &lt;3 them all  want any, I'll msn them to you guys"
57716,1,@AmyatTiffanys We're next to each other on the plane! 
57717,1,@AmyB11569 Did I see you said Cole is going to ride horses today?? I used to be a riding instructor so I think that's very cool!!
57718,0,@AmyB34 Ewww. Have fun with that!
57719,1,@amybabydd @purplefangs so there's this danny dyer interview in news of the world magazine SEX god and he's so funny 
57720,0,"@amybabydoll69 well she lives above him-they didnt sleep together, it was a drunk kiss thing butttt i dunno why he did.....i hate girls!"
57721,1,@AmyBabyxox ha I know! What's up with that! You missed a crazy class! Get your shit together! 
57722,1,"@AmyBatley me thinks you and me should just think about seeing these guys @Jonasbrothers, always gives me a smile on my face "
57723,1,@BBy_V: yeeeesss &lt;33 course i do!
57724,1,@bbygirl1 http://twitpic.com/7is07 - so cute and sweet
57725,1,@bbyjenx did the bacon taste good? 
57726,1,@bbymyeverythang noothing... 
57727,1,@bbyowls  hey there 
57728,0,@bbyowls i cant afford it  go to school here ? !!
57729,0,@bbysoso lmfaooo yes i need vodka ma g mama house dont have no booze 
57730,1,@Bbytine haha  see you in 2 weeks! idk but fuck we were their already why couldn't they let us continueee
57731,1,@bc I hope you at least have some hot sauce AND some A1
57732,1,"@bc42 It is you, Brian. They have a special governor just to slow you down a bit--the rest of us can't keep up otherwise."
57733,1,@BC4815 yuppers  your in anthro too!?
57734,1,@bcain17 sounds great
57735,0,"@bcaps ah, dang. I srsly would have, but my phone was on vibrate on the counter so i didnt see yr tweet till now "
57736,0,@bcarlton727 You could hand it to a poor boy for free.
57737,0,@bcarstensen nah the Aus one doesn't have bluetooth  I'm def getting it now
57738,1,@Bcarter It is gr8 to see you Brenda!  Returned to my early morning schedule (love it) &amp; slept in till 7 this morning.
57739,1,@BCastellano it is pretty amazing.  takes me to a new world everytime! 
57740,0,@bccarlso Congrats on arriving in Tacoma! I saw your tweet about Yellowstone closed  Do you have a place to stay yet?
57741,0,"@bccarlso mom and I just got in a fight, go figure...also I'm still bummed about my whole job situation.  "
57742,1,@bchoplick: &quot;Pinwheel city&quot;... I like that. 
57743,1,@bciaramitaro trying to get it done  only just back from hols. lots of good chapters it seems
57744,1,"@bcinfrance lol, no I enjoy it really, now going to get a nice cup of tea made for me and a slice of apple tart to relax with "
57745,1,@BCJelly  oh yeah...thats TOTALLY gonna work. *insert eye roll* ;) Typing in caps only draws my attention 
57746,0,@BCJelly I meant the Close My Eyes one that I tweeted for the whole goddamn show!! Kinda sux I can't get a song played by myself tho. 
57747,0,@bckwild i agree i mean Drake being ft. on Jays first single?  could be ok but im kinda scared to hear it
57748,0,@bckwild I called u homie. Lol. I'm about 2 go to sleep now tho. I got to wake up @ 7am
57749,1,"@BClove Depends on when it is, I can ask.  I wanna see her live."
57750,0,@bcmccomas oh I decided to ignore my calendar application and planned a getaway this weekend and just realized I was missing Sunday 
57751,1,"@bcmystery Yeah, that too. "
57752,0,"@bcollinstattoo yes, boo for soar throats and earaches! "
57753,0,"@Bcolorful I'm here I'm here!!! I been ok, just that my work and sleep schedule is different than all of you. "
57754,0,@bcompton I am so sorry. Several friends have been through this. I know it can be devestating. Stay strong. 
57755,1,"@bcoolbyte glad to hear it!  relativism was a walk in the park, right? didn't realise they could ask on that!"
57756,0,@BCorson being one of our regulars...we missed you!    definitely a great success. All were happy &amp; had a blast!
57757,0,@bcran we'll see Craig might just hog u guys! haha I work till 10 tonight anyways
57758,0,@bcreativeimages i tried out the 200 and 300mm but I want to work my 50.
57759,1,@amybethbaker I'm just moving to a new apt in an area of the Chi I've ALWAYS wanted to live... and it's cheaper and closer to Wrigley 
57760,1,@amybhole it's never early for wine 
57761,1,@AmyBMills yup! Email me the official plans! We've missed you guys so much! We'll be in SC in a few hours 
57762,1,"@amybottomly  well, tell Josh we'd be happy to charge him - LOL - just kidding "
57763,1,@amybruni My home country!  Which province are you heading to?
57764,1,@AMyburgh No problem. 
57765,0,@amybushatz crying for you 
57766,0,@amybushatz Miss you already! Why is it we always go away when the other person REALLY needs some face time!? 
57767,0,"@amyc15 Aw man, that's too bad about the surgery.  Sorry to hear that."
57768,1,"@amycasey thanks, been sleeping (and nursing) all day. @jdenkmire's been amazing. "
57769,1,@amycba all the way from WA...@jenisicecreams is probably blushing right now 
57770,1,@AmyChatterton Couldn't take my eyes off you. 
57771,1,"@Amycjnz Hey Amy, welcome to Twitter and thanks for the follow "
57772,1,"@AmyClipston Go with the muses or the meat-free Mondays??? Heck, I'll do both!  LOL!  Thx, Amy!  "
57773,0,"@amycnightingale aww, wish I had seen your tweet before the weekend  I was indeed in the city, fun times were had"
57774,1,"@AmyColalella haha no problem, its true! i have 100% faith that you are going to win  i dont think you have anything to worry about! &lt;3"
57775,0,@AmyCosby  helpppp
57776,0,@amycowell24  good morning! Bit grey here today...
57777,0,"@amycstewart the thing that sucks though, he is georgous and I've liked him for years. he remembers who I WAS, not who I am now "
57778,0,@amycurrie that sucks 
57779,1,@AmyDai hihihi aaaamy  hows iit gooing! Key theatre tonight yaaaay? loveyou x
57780,1,@amyderby @amoyal Thank you both for the bday wishes!  It was on Memorial day this year. Not every1 can say their bday was a holiday. :-D
57781,0,"@amyderby No, we can. It just seems to take a minute (or an hour) for the system to register that the request went in, it seems. "
57782,1,@AmyDeWitt Any time for you Amy - any time  Hope you rocked your workout today - and good news on the iPod! That's key!!
57783,1,@AmyDeWitt Multi-tasker again w/ the hair &amp; squats?  I'm sorry to hear about your hips - getting old are we???  lol 
57784,1,"@AmyDollface Amy, I hope you do well with we will rock you! 4th recall? They must like you  Wish you lots of good luck  xx"
57785,0,@Amydouk I waaas. You weren't though! I was here aaaall morning! 
57786,1,@Amydouk Thanks Amy 
57787,1,@AmyElectro Is today still on or not? if you don't feel like it today don't worry. Just let me know as soon as you can 
57788,1,"@AmyElectro just got your 'have a nice flight' reply xD Thanks  oh and I messed up, I'll arrive to the UK in like 9 or 10 more hours"
57789,0,"@AmyElectro sorry hun  i didn't mean to sound a dick babe, love you x"
57790,1,@AmyElectro yay haha  glad you're feeling better :3
57791,0,@AmyElizabeth26 I don't care where but I haven't been to fuddruckers in like 20 years so that might be cool.  Its pouring here too
57792,0,@AmyElizabeth26 Jealousy
57793,1,@amyelizbeth I will call you later &amp; get her number. I also have an idea I wanna talk to you about.  pickle heaven!
57794,1,@BecomeKnown Ta very much  - just updating our twitter background now.
57795,1,@BecomeMaverick check out @UnicycleDave for your explination 
57796,1,@BecomingBella go to j.co you'll find one  what's his fave anyway?
57797,0,@BecomingBella Its okay  I understand
57798,0,@BecomingBella No its not. I'm not. 
57799,0,@BecomingBella yeahh! it's haaarrrdddd ....  I'm gonna make 1 meter poster of Chace
57800,1,@BecomingBella yeees  it's like my liquid oxygen &lt;3
57801,0,@becomingrachel BAHAHA lol i wasnt sure at first but i have not a lot of friends  oh well hehe
57802,1,@becomingrachel yepooo 
57803,0,@becomingunclear That's true. No Cary Elwes is a definite step down. 
57804,0,@Becoon Yarr...  I've had a nasty cough since I got back from Canberra + now I have a temperature + achey back as well. Damn it!
57805,1,@BeCreative76 oh me i plan on being nick jonas's wife  oh kewl if you write a book im buying it!
57806,1,@becs09 Here is what I use-&quot;Everyone is going to see you in a bikini in 2 months.&quot; That usually does it  Or go put your bikini on. blec.
57807,1,@becsbez awesome. See you there 
57808,1,@becsbez Thanks! If Bing.com Australia has same photo as NZ http://twitpic.com/6e9ji must be worldwide
57809,0,"@becscuba The Roadshow team are very busy, although @WarwickConf 's resident Twitterer is leaving tomorrow so you'll be in new hands "
57810,0,@BecTeh but wat is twitterific? i am slightly curious! still cant reply to ppl's status's on my fone 
57811,1,@BecThomasPhoto thanks for the #followfriday shout out 
57812,1,@BedandBreakfsts Hmmmm...maybe it is belly dance &quot;season.&quot;   I took classes in IL while Phil was gone &amp; thought it was a blast!
57813,0,"@BedazzledInk is SOOO jealous, ever since the Miami Sol folded  who's playing??"
57814,0,"@BedlamB They are indeed tropical, just populating the tank now, a species a week. Have to stop now thanks to a breakout of &quot;dropsy&quot; "
57815,1,@BedlamCoffee Risk? Do you WANT your customers to hang out for an 8hr board game?
57816,1,@BedlamCoffee thanks... I'm getting there....  http://myloc.me/2lv7
57817,0,"@bedofbrownrice Nooo, waking up from a great dream and finding out it was just a dream. That's much worse "
57818,0,@bedofroses2001 No I did not
57819,1,@bedouina thanks sis. I think it's the best sermon I've written. 
57820,0,@bedour LOL OMG for a second I thought you were talking about a student ;s 7araaaamm beebisss  3a6ohum meds?
57821,0,@bee_bo gracias. I am picking up my antibiotic now. 
57822,0,@bee_roach BUT I'M NOT.   I sit and watch with joy in SC.
57823,1,@beeayeohh that's my girlfriend's name...she's visiting from the bay area 
57824,0,@Beeban i feel for you.  hope things work out for you soon!
57825,0,@beebee890 Watch out for it
57826,0,@beebees27   hope Miranda will fall asleep soon...that has to be frustrating for you.  *hugs*
57827,1,@beebees27 will do!
57828,1,@BeebeONE Don't forget to Twitpic him in his Kilt. Have a great time with your company. 
57829,1,"@BeebeONE Off to the beach again hey, how's the back "
57830,0,"@beeberoni THANKS!  Are you riding the MS150?  If so, please look out for Barb - she's alone"
57831,1,@beebert A rebel...I've been wanting one for like 2 years and I finally decided I'm going to use my money up and get one
57832,0,"@Bcrockerii LOL I think it's a bot it keeps adding me, &amp; horny kitty "
57833,1,@BCS86 telling me too much info ! haha make sure ur following him &amp; tell folks to follow though  Pwease we gotta make em as popular as us
57834,1,"@bcswny okay, well when it comes we should for sure go see it!! "
57835,1,@bcswny thank you  i got great ones this year! How did you like the ballet?
57836,1,@bct103 macs defy lightning. they don't even require power. the new macs run of lightning bugs and pixie dust. PCs suck.
57837,1,"@bcuban .... a minute a year, not so bad either!  "
57838,1,@bcuban OMG ... the Hitler Techno Bar is right on top of 7-11!
57839,0,@bcuban we have direct tv and I hate it because it goes out even when it is just drizzling a tiny bit 
57840,0,@bcuban Yep constantly as well as Britney spam followers too  just keep blocking them and they keep coming back...
57841,0,@bcurwick last time I checked it was still in their showcase online but I just checked and niether of them were there 
57842,1,@BCVfan Isn't that the truth! Time flies when you are having so much fun!  At least it come fairly often!
57843,0,@bczajk i want mocha magic espresso beans  please send me some.
57844,0,@BD_24 weather is looking iffy though.
57845,0,@bdafoe  you never took me to buy shoes
57846,0,@bdawg123456 hey I got seriously grounded from everything. Sneaking 2 type this. Don't know when I'll be back!
57847,0,@bday01 i didnt even get a chance to see u  maybe next time friend!
57848,0,@bdeaton Ugg I hope you feel better and yeah.. I was a work in since they were full up and between the doc and pharmacy it took 4 hours.
57849,1,@bdeezy @PleasureNPain lol you guys are awesome 
57850,0,@bdeezy me!!!.. is free... but not in ny 
57851,1,@bdenaux Mixpod.com.  They have everything.
57852,0,@bdeterding dammit i did  well i kept getting booted off for some reason
57853,0,@BDEugenio was that rant about me 
57854,0,@bdiamond78 So how was it last night????? I was upset I couldnt go.. i had to babysit my nephew
57855,0,@bdidremix haha I hear it all the time but nobody wants to take me 
57856,0,@bdiflip Yep it does doesn't it... 
57857,1,@bdix Can you give us the recipe in 140 characters or less??
57858,1,@bdixon8 you should come clean my room to....
57859,0,@bdjsb7 Well excuse me!! It'll never happen again
57860,0,@bdlf90 No worky
57861,1,@bdlf90 There it is Lonne! *Points*
57862,1,@bdmaroon Thxs 4 ur feedback BTW I enjoyed ur Bits of Bliss  and What do u think about this: http://bit.ly/btgAY #iranelection
57863,0,"@bdmaroon will do, no luck so far "
57864,1,@BDoGo 2nd time doing it so i went back to the first cd so day 91
57865,1,@BDooley not Marillion's Chelsea Monday then 
57866,0,"@bdothill  girl i'm fighting the urge to go back out there, glad u got some deals...missing someone huh "
57867,1,@bdothill drop something by him  lolllll
57868,0,@BdotScales awwwww that wasn't nice mister  dammit... What if I fall?
57869,1,@BdotStone whts good out there in LA LA Land? 
57870,1,"@BDOX DUNNO MAN YET, I AM GOING SUNDAY TOO THE EFTELING THATS ALL I KNOW "
57871,1,@bdraper you &amp; Cher both. The puppies woke her up early this morning 
57872,1,@beeboo and now you work for twitter? 
57873,0,@beebopbecky the BLINK 182!!!!!!! concert i was gonna go to is postponed........
57874,1,@beebow Yay! I could finally watch your BubbleTweet. It wasn't working earlier. I like your nice touch at the end. 
57875,1,@beeboy08 no problem. .
57876,1,"@beebubble Not too bad. And it's purdy, too "
57877,0,@Beebz_ Absolutely. 
57878,1,@BeeChrissy And of course you lovely *Bee* are seeing with flower eyes!!  so your spirit! 
57879,1,@beecka and you also have more experience.  Do you already know where do you want to go study next?
57880,0,@BeeColl lol why not? ur confusing me  lol its late tweet'n wit half a brain lol
57881,0,@beedax I'm glad ur home safe! Sorry to hear that happened 
57882,0,@beeeeyotch i really need that hug therapy.  ily beeetch! &lt;3
57883,0,"@beeeg 80,000 people today apparently. Sadly my three day ticket will languish unused until Sunday"
57884,0,@beeerit Maybe I'll try reading it over the summer... seeing as I won't have a life cause I have to work two jobs 
57885,1,"@beefarino Depends what you are into, but I advocate the Telerik Silverlight suite, I use it every day and it just keeps getting better! "
57886,0,@beefybudatl ah that sounds like fun. I was there but won't be there this year 
57887,1,"@beefykakes3 Mmmmmm, honey!"
57888,1,@BeeGirlBlue Shouldn'ta told her you were getting married. 
57889,1,@Beehardy sup baybay!! 
57890,1,@beehughes118 Thank you for the follow.
57891,1,@beej123 I LOVE YOU&lt;3 sleep tight
57892,1,"@beej5 haha, his wedding was a long time ago- how old were you when you did that one?"
57893,0,@beej55 well they're calling for T-storms around 5 in the 970
57894,1,@Beejangles hahahaha YOU WHORE !! 
57895,0,@BeejayBeejay ist aber auch Adobe Air 
57896,1,@beejaymorgan You wanna come or are you gonna be playing dungeons and dragons? 
57897,0,@BeejiveIM not for me....   @ iTunes store Germany... 
57898,0,@BeejiveIM Still shows version 2.1.0 for me!!
57899,0,"@beejiveim why can't Apple release apps, that take huge advantage of PNS. I hit the search for updates nearly a thousand times "
